# KTU 1.2 I:1							
126795	b	b	b	b	prep.	in	
126796	ġlm	ġlm	ġlm/	ġlm	n. m. sg. abs. gen.	1) boy	DULAT cites ġlm l šdt(?) ymm here; context broken.
126797	l	l	l(I)	l (I)	prep.	to	
126798	šd	šd	šd(I)/	šd (I)	n. m. sg. cstr. gen.	1) open field	
126799	mr	mr	mr(III)/	mr (III)	n. m. sg. cstr. gen.	sorrow, bitterness, pain	l šd mr ymm 'to the field of the bitterness of Yamm' (DULAT); not 'myrrh'.
126800	ymm	ymm	ym(II)/~m	ym (II)	DN m. sg. abs. gen. + encl. -m	2) DN	
# KTU 1.2 III:12							
126801	bˤl	bʿl 	bˤl(II)/	bʕl (II)	DN m. sg. abs. nom.	Baʿlu/Baal	Restored context.
126802	b	b	b	b	prep.	in	
126803	ym	ym	ym(I)/	ym (I)	n. m. sg. cstr. gen.	1) day d) in conj. with (vb) expressions (when)	b ym ym ymt 'on that day, a day, two days' (DULAT cites both ym (I) 'day' and ym (II) here).
126804	ym	ym	ym(I)/	ym (I)	n. m. sg. cstr. gen.	1) day d) in conj. with (vb) expressions (when)	
126805	ymt	ymt	ym(I)/t=	ym (I)	n. m. pl. abs. gen.	1) day d) in conj. with (vb) expressions (when)	
126806	yˤmdn	yʿmdn	!y!ˤmd[~n	/ʕ-m-d/	vb G prefc. 3 m. sg.	1) ?	DULAT cites /ʕ-m-d/ here; -n energic.
126807	pn	pn	pn(m/	pnm	n. m. pl. tant. cstr. acc.	3) adv. use b) l pnm “in front” (cf. Hb. l pnym )	yˤmdn pn ˤṯtr 'he presents himself before Athtar' (DULAT quotes pnm here).
126808	ˤṯtr	ʿṯtr	ˤṯtr/	ʕṯtr	DN sg. abs. gen.	ʿAṯtar	
126809	d	d	d+t	d	det. or rel. functor	the one(s) of	MERGE WITH THE NEXT: d+t = dt (rel. f.), split III:12/13.
126810	t	t           	d+t	d	det. or rel. functor	the one(s) of	MERGE WITH THE PREVIOUS.
# KTU 1.2 III:13							
126811	ḥrḥrtm	     ḥrḥrtm	ḥrḥrt/~m	ḥrḥrt	n. f. abs. nom. sg. / du.	crimson red	
126812	w	w	w	w	conj.	and	
126813	dšxnxxx	dšxnxxx	?	?	?	?	
126814	išt	išt	iš(t/t	ỉšt	n. f. sg. abs. acc.	1) fire	išt ašt 'fire I shall set' (object fronted).
126815	ašt	ašt	!(ʔ&a!št[	/š-t/	vb G prefc. 1 c. sg.	to place, set, set up, leave	
126816	hxxx	hxxx 	?	?	?	?	
126817	išt	išt	iš(t/t	ỉšt	n. f. sg. abs. nom.	1) fire	
# KTU 1.2 III:14							
126818	y	     y	~y	-y (II)	prep. functor	indeed	
126819	yblmm	yblmm	ybl(III)/~mm	ybl (III)	n. m. abs. nom. pl.	?	
126820	ubl	ubl 	!(ʔ&u!(ybl[:pass	/y-b-l/	vb Gpass prefc. 3 m. sg.	to carry, bring, take	ủb[l 'was brought (?)' (DULAT cites /y-b-l/ here); uncertain.
126821	xxx	xxx	?	?	?	?	
126822	ṯxxk	ṯxxk	?	?	?	?	
126823	yrdxxx	yrd xxx	?	?	?	?	
126824	ixxxx	ixxxx 	?	?	?	?	
126825	in	in	in/	ỉn	n. m. sg. cstr. nom.	lack of	
126825	in	in	in	ỉn	neg. existential functor	there is not	DULAT ỉn n., functions as neg. existential particle (EUPT: Existenzpart. neg.).
126826	bn	bn	bn(I)/	bn (I)	n. m. sg. cstr. gen.	son	
# KTU 1.2 III:15							
126827	nn	     nn	nn/	nn	PN sg. abs.	nn	Broken context (i]n bn | nn).
126828	nrt	nrt	nr(t(I)/t	nrt (I)	n. f. sg. cstr. nom.	lantern	nrt ilm špš 'the Lantern of the gods, Šapšu' (DULAT).
126829	ilm	ilm	il(I)/m	ỉl (I)	n. m. pl. cstr. gen.	god	
126830	špš	špš	špš/	špš	DN f. sg. abs. nom.	Šapšu/Shapsh/Shapshu	
126831	tšu	tšu	!t!(nš(ʔ[&u	/n-š-ʔ/	vb G prefc. 3 f. sg.	to raise	
126832	gh	gh	g/+h	g	n. m. sg. cstr. acc. + 3 m. sg. suff.	(loud) voice	
126833	w	w	w	w	conj.	and	
126834	tṣḥ	tṣḥ 	!t!ṣḥ[	/ṣ-ḥ/	vb G prefc. 3 f. sg.	to exclaim	
126835	šmˤ	 šmʿ	!!šmˤ[	/š-m-ʕ/	vb G impv. m. sg.	to hear	šmˤ mˤ 'hear, please!' (// 1.4 VI:4).
126836	mˤ	mʿ	mˤ(I)	mʕ (I)	adv.	please!	
# KTU 1.2 III:16							
126837	xx	xx 	?	?	?	?	
126838	yṯir	yṯir	!y!ṯ(ʔ&ir[	/ṯ-ʔ-r/	vb G prefc. 3 m. sg.	to stand surety for	DULAT: 'Bull El his father stood surety' (/ṯ-ʔ-r/).
126839	ṯr	ṯr	ṯr(I)/	ṯr (I)	n. m. sg. cstr. nom.	bull	
126840	il	il	il(I)/	ỉl (I)	DN m. sg. abs. gen.	ʾIlu/Ilu/El	
126841	abk	abk	ab/+k	ảb	n. m. sg. cstr. gen. + 2 m. sg. suff.	father	
126842	l	l	l(I)	l (I)	prep.	to	
126843	pn	pn	pn(m/	pnm	n. m. pl. tant. cstr. gen.	in front	
126844	zbl	zbl	zbl(I)/	zbl (I)	n. m. sg. cstr. gen.	prince	
126845	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. gen.	2) DN	
126846	l	l	l(I)	l (I)	prep.	to	
126847	pn	pn	pn(m/	pnm	n. m. pl. tant. cstr. gen.	in front	
126848	ṯpṭ	 ṯpṭ	ṯpṭ(II)/	ṯpṭ (II)	n. m. sg. cstr. gen.	judge	
126849	nhr	nhr	nhr/	nhr	DN m. sg. abs. gen.	Naharu/“River”/alternative DN of the god ym	
# KTU 1.2 III:17							
126850	ik	ik 	ik	ỉk	interr. functor	how?	
126851	al	 al	al(I)	ảl (I)	neg. functor	no	
126852	yšmˤk	yšmʿk	!y!šmˤ[+k	/š-m-ʕ/	vb G prefc. 3 m. sg. + 2 m. sg. suff.	to hear	ik al yšmˤk 'how will (Bull El your father) not hear you?'.
126853	ṯr	ṯr	ṯr(I)/	ṯr (I)	n. m. sg. cstr. nom.	bull	
126854	il	il	il(I)/	ỉl (I)	DN m. sg. abs. gen.	ʾIlu/Ilu/El	
126855	abk	abk	ab/+k	ảb	n. m. sg. cstr. gen. + 2 m. sg. suff.	father	
126856	l	l	l(III)	l (III)	functor	certainly, undoubtedly, yes	l ysˤ 'surely he will pull out' (// DULAT at III:18: 'no doubt he will break').
126857	ysˤ	ysʿ	!y!(nsˤ(I)[	/n-s-ʕ/ (I)	vb G prefc. 3 m. sg.	to pull out	
126858	alt	alt	al(t(II)/t	ảlt (II)	n. f. sg. cstr. acc.	support, pillar	alt ṯbtk 'the support of your seat' (ảlt (II); not 'curse').
126859	ṯbtk	ṯbtk	ṯb(t/t+k	ṯbt	n. f. sg. cstr. gen. + 2 m. sg. suff.	seat	
126860	l	l	l(III)	l (III)	functor	certainly, undoubtedly, yes	
126861	yhpk	yhpk	!y!hpk[	/h-p-k/	vb G prefc. 3 m. sg.	to overturn, alter	l yhpk [ksa] mlkk 'surely he will overturn the throne of your kingship'.
# KTU 1.2 III:18							
126862	ksa	ksa 	ks(u/&a	ks/śủ	n. m. sg. cstr. acc.	seat, throne, chair	[ksa] mlkk 'the throne of your kingship'; acc. case vowel -a; not the lunar DN ksả.
126863	mlkk	 mlkk	mlk(II)/+k	mlk (II)	n. m. sg. cstr. gen. + 2 m. sg. suff.	kingdom (power and territory)	
126864	l	l	l(III)	l (III)	functor	certainly, undoubtedly, yes	
126865	yṯbr	yṯbr	!y!ṯbr[	/ṯ-b-r/	vb G prefc. 3 m. sg.	to break	
126866	ḫṭ	ḫṭ	ḫṭ/	ḫṭ	n. m. sg. cstr. acc.	1) sceptre	DULAT: 'no doubt he will break the sceptre of your rule'.
126867	mṯpṭk	mṯpṭk	mṯpṭ/+k	mṯpṭ/ẓ	n. m. sg. cstr. gen. + 2 m. sg. suff.	1) command	
126867	mṯpṭk	mṯpṭk	mṯpṭ/+k	/ṯ-p-ṭ/	vb G act. ptcpl. m. sg. cstr. gen. + 2 m. sg. suff.	1) command	EUPT: G act. ptcpl. 'the one ruling you'.
126868	w	w	w	w	conj.	and	
126869	yˤn	yʿn	!y!ˤn(y(I)[	/ʕ-n-y/ (I)	vb G prefc. 3 m. sg.	to answer	
126870	ˤṯtr	ʿṯtr	ˤṯtr/	ʕṯtr	DN sg. abs. nom.	ʿAṯtar	
126871	dm	dm 	dm	?	?	?	d[m]kx (KTU): broken; dm 'since' or 'blood'.
126872	kx	kx  	?	?	?	?	
# KTU 1.2 III:19							
126873	l	l 	l(III)	l (III)	functor	certainly, undoubtedly, yes	[ly]qḥ by 'may he take...' (DULAT cites /l-q-ḥ/ + b here); restored.
126874	yqḥ	yqḥ	!y!(lqḥ[	/l-q-ḥ/	vb G prefc. 3 m. sg.	to get hold of, take, grasp	
126875	by	by	b+y	b	prep. + 1 c. sg. suff.	5) modal relation	
126876	ṯr	ṯr	ṯr(I)/	ṯr (I)	n. m. sg. abs. nom.	bull	
126877	il	il	il(I)/	ỉl (I)	DN m. sg. abs. nom.	ʾIlu/Ilu/El	
126878	aby	aby	ab/+y	ảb	n. m. sg. cstr. nom. + 1 c. sg. suff.	father	
126879	ank	ank	ank	ảnk	pers. pn.	1) i e) emphatic of suff. pn	
126880	in	in	in/	ỉn	n. m. sg. cstr. nom.	lack of	
126880	in	in	in	ỉn	neg. existential functor	there is not	DULAT ỉn n., functions as neg. existential particle (EUPT: Existenzpart. neg.).
126881	bt	bt	bt(II)/	bt (II)	n. m. sg. abs. nom.	1) house	ank in bt ly km ilm 'as for me, I have no house like the gods' (DULAT).
126882	ly	 ly	l(I)+y	l (I)	prep. + 1 c. sg. suff.	7) of belonging ((not) being of, (not) having) b) with vb functor	
126883	km	 km 	km	km	prep./conj./adv.	like	
126884	ilm	ilm	il(I)/m	ỉl (I)	n. m. pl. abs. gen.	god	
126885	w	w	w	w	conj.	and	
126886	ḥẓr	ḥẓr	ḥẓr/	ḥẓr	n. m. sg. abs. nom.	mansion	
126887	kbn	 kbn	k(I) bn(I)/	k (I); bn (I)	prep.; n. m. sg. cstr. gen.	like, as; son	w ḥẓr [k bn qd]š 'nor a court like the sons of the Holy One' (// 1.2 I:38).
# KTU 1.2 III:20							
126888	qdš	qdš	qdš(III)/	qdš (III)	DN m. sg. abs. gen.	the Holy One	
126889	lbdm	lbdm	l(I) bd(II)/~m	l (I); bd (II)	prep.; n. m. sg. abs. gen. + encl. -m	to, towards, up to; separation, isolation	l bdm ard 'alone I shall go down' (DULAT cites bd (II) here).
126890	ard	ard	!(ʔ&a!(yrd[	/y-r-d/	vb G prefc. 1 c. sg.	to go down, descend	
126891	b	b	b	b	prep.	in	
126892	npšny	npšny	npšn/+y	npšn	n. m. sg. cstr. gen. + 1 c. sg. suff.	place of / for ‘souls’	DULAT: 'I will go down to my place of souls'.
126893	trḥṣn	trḥṣn	!t!rḥṣ[+n	/r-ḥ-ṣ/	vb G prefc. 3 m. pl. + 1 c. sg. suff.	to wash	DULAT: 'skilful (servants) (?) will wash him'.
126894	kṯrmyṯb	kṯrm yṯb	kṯr(I)/m !y!(yṯb[	kṯr (I); /y-ṯ-b/	adj. m. pl. abs. nom.; vb G prefc. 3 m. sg.	skilful; to sit down	trḥṣn kṯrm 'the skilful ones will wash him' (DULAT kṯr (I)); [yṯ]b b[bt] 'he sits in the house'.
126895	bbt	bbt	b bt(II)/	b; bt (II)	prep.; n. m. sg. cstr. gen.	in; 1) house	[yṯ]b b [bt zbl] ym 'he sits in the palace of Prince Yamm'; not the DN bbt.
# KTU 1.2 III:21							
126896	zbl	zbl 	zbl(I)/	zbl (I)	n. m. sg. cstr. gen.	prince	
126897	ym	 ym	ym(II)/	ym (II)	DN m. sg. abs. gen.	2) DN	
126898	b	b	b	b	prep.	in	
126899	hkl	hkl	hkl/	hkl	n. m. sg. cstr. gen.	palace	
126900	ṯpṭ	ṯpṭ	ṯpṭ(II)/	ṯpṭ (II)	n. m. sg. cstr. gen.	judge	
126901	nhr	nhr	nhr/	nhr	DN m. sg. abs. gen.	Naharu/“River”/alternative DN of the god ym	
126902	yṯir	yṯir	!y!ṯ(ʔ&ir[	/ṯ-ʔ-r/	vb G prefc. 3 m. sg.	to stand surety for	// III:16.
126903	ṯr	ṯr	ṯr(I)/	ṯr (I)	n. m. sg. cstr. nom.	bull	
126904	il	il	il(I)/	ỉl (I)	DN m. sg. abs. gen.	ʾIlu/Ilu/El	
126905	abh	abh	ab/+h	ảb	n. m. sg. cstr. gen. + 3 m. sg. suff.	father	
126906	l	l	l(I)	l (I)	prep.	to	
126907	pn	pn 	pn(m/	pnm	n. m. pl. tant. cstr. gen.	in front	
126908	zbl	 zbl	zbl(I)/	zbl (I)	n. m. sg. cstr. gen.	prince	
126909	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. gen.	2) DN	
# KTU 1.2 III:22							
126910	l	l 	l(I)	l (I)	prep.	to	
126911	pn	pn 	pn(m/	pnm	n. m. pl. tant. cstr. gen.	in front	
126912	ṯpṭ	 ṯpṭ 	ṯpṭ(II)/	ṯpṭ (II)	n. m. sg. cstr. gen.	judge	
126913	nhr	 nhr 	nhr/	nhr	DN m. sg. abs. gen.	Naharu/“River”/alternative DN of the god ym	
126914	mlkt	mlkt	mlk[t=	/m-l-k/	vb G suffc. 2 m. sg.	to reign, rule	mlkt hm l mlkt 'are you king, or are you not king?' (DULAT s.v. /m-l-k/, l (II)); not 'queen'.
126915	w	w 	w	w	conj.	4) declarative and emphatic functor	
126916	im	im	im	ỉm	conj.	if	
126917	l	l	l(II)	l (II)	neg. adv.	no, not	DULAT cites l (II) here.
126918	mlkt	mlkt	mlk[t=	/m-l-k/	vb G suffc. 2 m. sg.	to reign, rule	
126919	wn	wn	w+n	w	conj.	4) declarative and emphatic functor	
126920	in	in	in/	ỉn	n. m. sg. cstr. nom.	2) he / she / it does not have	
126920	in	in	in	ỉn	neg. existential functor	there is not	DULAT ỉn n., functions as neg. existential particle (EUPT: Existenzpart. neg.).
126921	aṯt	aṯt	aṯ(t/t	ảṯt	n. f. sg. abs. nom.	2) married woman	wn in aṯt lk 'for you have no wife (like the gods)' (DULAT).
126922	lk	 lk	l(I)+k	l (I)	prep. + 2 m. sg. suff.	7) of belonging ((not) being of, (not) having) b) with vb functor	
126923	km	km  	km	km	prep./conj./adv.	like	
# KTU 1.2 III:23							
126924	ilm	ilm 	il(I)/m	ỉl (I)	n. m. pl. abs. gen.	god	
126925	x	x 	?	?	?	?	
126926	x	x 	?	?	?	?	
126927	x	x 	?	?	?	?	
126928	x	x 	?	?	?	?	
126929	x	x 	?	?	?	?	
126930	x	x 	?	?	?	?	
126931	x	x 	?	?	?	?	
126932	x	x 	?	?	?	?	
126933	zbl	zbl	zbl(I)/	zbl (I)	n. m. sg. cstr. nom.	prince	
126934	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. gen.	2) DN	
126935	yṯṯb	yṯṯb 	!y!](š&ṯ]ṯb[	/ṯ-b/	vb Š prefc. 3 m. sg.	to send (word)	
126936	ṯpṭ	ṯpṭ	ṯpṭ(II)/	ṯpṭ (II)	n. m. sg. cstr. nom.	judge	
126937	nhr	nhr	nhr/	nhr	DN m. sg. abs. gen.	Naharu/“River”/alternative DN of the god ym	
# KTU 1.2 III:24							
126938	x	x 	?	?	?	?	
126939	x	x 	?	?	?	?	
126940	x	x 	?	?	?	?	
126941	x	x 	?	?	?	?	
126942	x	x 	?	?	?	?	
126943	x	x 	?	?	?	?	
126944	x	x 	?	?	?	?	
126945	x	x 	?	?	?	?	
126946	x	x 	?	?	?	?	
126947	x	x 	?	?	?	?	
126948	x	x 	?	?	?	?	
126949	x	x 	?	?	?	?	
126950	x	x 	?	?	?	?	
126951	x	x 	?	?	?	?	
126952	x	x 	?	?	?	?	
126953	xx	xx	?	?	?	?	
126954	x	x	?	?	?	?	
126955	yšlḥn	yšlḥn	!y!šlḥ(I)[+n	/š-l-ḥ/ (I)	vb G prefc. 3 m. sg. + suff. -n	2) to grant	DULAT cites yšlḥn here s.v. /š-l-ḥ/ (I).
126956	w	w	w	w	conj.	and	
126957	yˤn	yʿn	!y!ˤn(y(I)[	/ʕ-n-y/ (I)	vb G prefc. 3 m. sg.	to answer	
126958	ˤṯtr	ʿṯtr	ˤṯtr/	ʕṯtr	DN sg. abs. nom.	ʿAṯtar	
# KTU 1.2 III:25							
126959	x	x 	?	?	?	?	
126960	x	x 	?	?	?	?	
126961	x	x 	?	?	?	?	
126962	x	x 	?	?	?	?	
126963	x	x 	?	?	?	?	
126964	x	x 	?	?	?	?	
126965	x	x 	?	?	?	?	
126966	x	x 	?	?	?	?	
126967	x	x 	?	?	?	?	
126968	x	x 	?	?	?	?	
126969	x	x 	?	?	?	?	
126970	x	x 	?	?	?	?	
126971	x	x 	?	?	?	?	
126972	x	x 	?	?	?	?	
126973	x	x 	?	?	?	?	
126974	x	x 	?	?	?	?	
126975	x	x 	?	?	?	?	
126976	x	x 	?	?	?	?	
126977	l	l   	l(I)	l (I)	prep.	to	
# KTU 1.2 IV:1							
126978	ydy	                         ydy	yd(I)/+y	yd (I)	n. f. sg. cstr. nom. + 1 c. sg. suff.	1) hand	yd[y] ḫtt 'my hand yields' (DULAT).
126979	ḫtt	ḫtt	ḫt[t===	/ḫ-t(-t)/	vb G suffc. 3 f. sg.	to break, yield	Subject ydy (f.); DULAT: 'my hand(s) yield(s) (?)'.
126980	mtt	mtt	mt[t===	/m-t/	vb G suffc. 3 f. sg.	to die	Parallel to ḫtt (subject ydy 'my hand').
126980	mtt	mtt	mt[t	/m-t/	vb G suffc. 1 c. sg.	to die	Alternative: 'I die'.
126981	xxx	xxx	?	?	?	?	
# KTU 1.2 IV:2							
126982	ḥy	            ḥy	ḥy(I)/	ḥy (I)	adj. m. sg. abs.	alive	ḥy n[pš] l ašṣi 'alive I shall indeed bring out the soul(?)'.
126983	npš	npš 	npš(I)/	npš (I)	n. f. sg. abs. acc.	throat	
126984	l	l	l(III)	l (III)	functor	certainly, undoubtedly, yes	
126985	ašṣi	ašṣi	!(ʔ&a!]š](yṣ(ʔ&i[	/y-ṣ-ʔ/	vb Š prefc. 1 c. sg.	to go out	ašṣi 'I shall bring out' (Š of /y-ṣ-ʔ/).
126986	hm	hm	hm(II)	hm (II)	conj./interr. functor	if	
126987	ap	ap	ap(I)	ảp (I)	adv./conj.	also	
126988	amrt	amrt	?	?	?	?	DULAT cites hm ap amr[ s.v. /m-r-y/ 'although I shall even drive out'; form amr[t] unclear.
# KTU 1.2 IV:3							
126989		         	?	?	?	?	
126990	w	w	w	w	conj.	and	
126991	b	b	b	b	prep.	1) spatial location a) place in which something occurs	
126992	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. gen.	2) DN	DULAT: 'in Yamm calm was not lacking'.
126993	mnḫ	mnḫ	mnḫ/	mnḫ	n. m. sg. abs. nom.	calm	
126994	l	l	l(II)	l (II)	adv.	no	
126995	abd	abd	(ʔ&abd[	/ʔ-b-d/	vb G suffc. 3 m. sg.	be missing, lacking, weaken, feel lost	
126996	b	b	b	b	prep.	1) spatial location a) place in which something occurs	
126997	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. gen.	2) DN	
126998	irtm	irtm	ir(t/t~m	ỉrt	n. f. sg. abs. nom. + encl. -m	1) breast a) breast	b ym irtm 'on Yamm, (his) chest...' (DULAT).
126999	mnm	mnm	mnm	mnm	indef. pn.	any(thing)	
# KTU 1.2 IV:4							
127000	xxxm	xxxm	?	?	?	?	
127001	nhr	nhr	nhr/	nhr	DN m. sg. abs. gen.	Naharu/“River”/alternative DN of the god ym	[b ṯpṭ] nhr tlˤm (DULAT s.v. tlʕ).
127002	tlˤm	tlʿm	tlˤ/m	tlʕ	n. m. pl. abs. gen.	high part	
127003	ṯm	ṯm	ṯm	ṯm	adv.	there	
127004	ḥrbm	ḥrbm	ḥrb/~m	ḥrb	n. f. sg. abs. acc. + encl. -m	1) knife	ṯm ḥrbm its 'there with a sword I shall try (to attack him)' (DULAT); instrumental.; EUPT genders m.
127005	its	its	!(ʔ&i!(nts(I)[	/n-s(-y)/ (I)	vb Gt prefc. 1 c. sg.	1) to try	
127006	anšq	anšq 	!(ʔ&a!nšq[	/n-š-q/	vb G prefc. 1 c. sg.	to kiss	DULAT: 'I will kiss (?)'.
# KTU 1.2 IV:5							
127007	pitm	pitm	pi(t/tm	pỉt	n. f. du. abs. gen.	temple	[p]itm 'on the temples' (?).
127008	l	l	l(I)	l (I)	prep.	to	
127009	arṣ	arṣ	arṣ/	ảrṣ	n. f. sg. abs. gen.	1) earth	EUPT genders m.
127010	ypl	ypl	!y!(npl[	/n-p-l/	vb G prefc. 3 m. sg.	to fall	DULAT: 'our forces fell to the ground'.
127011	ulny	ulny	ul/+ny	ủl	n. m. sg. cstr. nom. + 1 c. du. suff.	(military) force	ulny 'our (two) forces' (DULAT ủl).
127012	w	w	w	w	conj.	and	
127013	l	l	l(I)	l (I)	prep.	to	
127014	ˤpr	ʿpr	ˤpr(I)/	ʕpr (I)	n. m. sg. abs. gen.	2) earth	
127015	ˤẓmny	ʿẓmny	ˤẓm(III)/+ny	ʕẓm (III)	n. m. sg. cstr. nom. + 1 c. du. suff.	power	DULAT (s.v. ʕẓm (III)): 'and our power (fell) to the ground'.
# KTU 1.2 IV:6							
127016	b	b 	b	b	prep.	1) spatial location d) origin of a quality or process	
127017	ph	ph	p(III)/+h	p (III)	n. m. cstr. gen.	mouth	
127018	rgm	rgm	rgm/	rgm	n. m. sg. abs. nom.	word	
127019	l	l	l(II)	l (II)	neg. adv.	no, not	b ph rgm l yṣa 'hardly had the word left his mouth' (DULAT).
127020	yṣa	yṣa	yṣ(ʔ&a[	/y-ṣ-ʔ/	vb G prefc. 3 m. sg.	to go out	
127020	yṣa	yṣa	yṣ(ʔ&a[	/y-ṣ-ʔ/	vb G suffc. 3 m. sg.	to go out	EUPT: G suffc., 'he went out'.
127021	b	b	b	b	prep.	1) spatial location d) origin of a quality or process	
127022	špth	špth	šp(t/t+h	špt	n. f. sg. cstr. gen. + 3 m. sg. suff.	lip	
127022	špth	špth	šp(t/t+h	špt	n. f. du. cstr. gen. + 3 m. sg. suff.	lip	EUPT: du. (natural pair).
127023	hwth	hwth	hw(t(I)/t+h	hwt (I)	n. f. sg. cstr. nom. + 3 m. sg. suff.	word	
127024	w	w	w	w	conj.	3) in the correlation protasis-apodosis	
127025	ttn	ttn	!t!(ytn[	/y-t-n/	vb G prefc. 3 f. sg.	to give, hand over, grant, bestow	
127026	gh	gh	g/+h	g	n. m. sg. cstr. acc. + 3 m. sg. suff.	(loud) voice	
127027	yġr	yġr	!y!ġr(II)[	/ġ-r/ (II)	vb G prefc. 3 m. sg.	to confront, attack	DULAT (s.v. tḥt (I)): 'he fell/sank at the feet of the throne'.
127027	yġr	yġr	!y!(nġr[	/n-ġ-r/	vb G prefc. 3 m. sg.	to protect, guard	
# KTU 1.2 IV:7							
127028	tḥt	tḥt	tḥt(I)	tḥt (I)	prep.	2) at the feet of	
127029	ksi	ksi	ksi/	ks/śủ	n. m. sg. cstr. gen.	seat	DULAT: 'he sank at the feet of the throne'.
127030	zbl	zbl	zbl(I)/	zbl (I)	n. m. sg. cstr. gen.	prince	
127031	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. gen.	2) DN	
127032	w	w	w	w	conj.	1) copulative conj.	
127033	ˤn	ʿn	ˤn(y(I)[	/ʕ-n-y/ (I)	vb G suffc. 3 m. sg.	1) to answer	w ˤn kṯr w ḫss 'and Kothar-and-Hasis answered'; not ʕn 'eye'.
127034	kṯr	kṯr	kṯr(III)/	kṯr (III)	DN/element sg. abs. nom.	Koṯaru/Kothar	
127035	w	w	w	w	conj.	1) copulative conj.	
127036	ḫss	ḫss	ḫss/	ḫss	DN/element sg. abs. nom.	Ḫasisu/Khasis	
127037	l	l	l(III)	l (III)	functor	certainly, undoubtedly, yes	l rgmt lk 'I did tell you / did I not tell you?' (DULAT).
127037	l	l	l(II)	l (II)	neg. adv.	no, not	
127038	rgmt	rgmt	rgm[t	/r-g-m/	vb G suffc. 1 c. sg.	to say, tell, announce, communicate, inform	DULAT: 'did I not tell you?'.
# KTU 1.2 IV:8							
127039	lk	lk	l(I)+k	l (I)	prep. + 2 m. sg. suff.	1) prep. of direction b) ventive	
127040	l	l	l(IV)	l (IV)	interj.	oh!	
127041	zbl	zbl	zbl(I)/	zbl (I)	n. m. sg. cstr. nom.	prince	Vocative: 'oh Prince Baal' (l (IV), DULAT).
127042	bˤl	bʿl	bˤl(II)/	bʕl (II)	DN m. sg. abs. gen.	Baʿlu/Baal	
127043	ṯnt	ṯnt	ṯn(y[t	/ṯ-n-y/	vb G suffc. 1 c. sg.	to repeat, reiterate	DULAT: 'did (I not) repeat to the Charioteer of the clouds?'.
127044	l	l	l(IV)	l (IV)	interj.	oh!	
127045	rkb	rkb	rkb(I)/	rkb (I)	n. m. sg. cstr. nom.	Charioteer	
127046	ˤrpt	ʿrpt	ˤrp(t/t	ʕrpt	n. f. pl. tant. abs. gen.	cloud(s)	
127047	ht	ht	ht	ht	adv.	1) adv b) of time	
127048	ibk	ibk	ib(I)/+k	ỉb (I)	n. m. sg. cstr. acc. + 2 m. sg. suff.	enemy	ht ibk tmḫṣ 'now your enemy you must crush' (DULAT).
# KTU 1.2 IV:9							
127049	bˤlm	bʿlm	bˤl(II)/~m	bʕl (II)	DN m. sg. abs. nom. + encl. -m	Baʿlu/Baal	Vocative (DULAT cites -m (II): 'now your enemy, (oh) DN').
127050	ht	ht	ht	ht	adv.	1) adv b) of time	
127051	ibk	ibk	ib(I)/+k	ỉb (I)	n. m. sg. cstr. acc. + 2 m. sg. suff.	enemy	
127052	tmḫṣ	tmḫṣ	!t=!mḫṣ[	/m-ḫ-ṣ/	vb G prefc. 2 m. sg.	to wound, beat, crush, kill	
127053	ht	ht	ht	ht	adv.	1) adv b) of time	
127054	tṣmt	tṣmt	!t=!ṣmt[:d	/ṣ-m-t/	vb D prefc. 2 m. sg.	to destroy, wipe out, defeat	DULAT: 'now you must destroy your adversary'.
127055	ṣrtkx	ṣrtkx 	ṣr(t/t+k	ṣrt	n. f. sg. cstr. acc. + 2 m. sg. suff.	enmity	ṣrtk 'your adversary' (DULAT); trailing x broken.
127056	x	x 	?	?	?	?	
127057	x	x 	?	?	?	?	
127058	x	x	?	?	?	?	
# KTU 1.2 IV:10							
127059	tqḥ	tqḥ	!t=!(lqḥ[	/l-q-ḥ/	vb G prefc. 2 m. sg.	to get hold of, take, grasp	DULAT: 'you shall take possession of your eternal kingdom'.
127060	mlk	mlk	mlk(II)/	mlk (II)	n. m. sg. cstr. acc.	kingdom (power and territory)	mlk ˤlmk 'your eternal kingship' (DULAT mlk (II) + ʕlm (I)).
127061	ˤlmk	ʿlmk	ˤlm(I)/+k	ʕlm (I)	n. m. sg. cstr. gen. + 2 m. sg. suff.	eternity	
127062	drkt	drkt	drk(t/t	drkt	n. f. sg. cstr. acc.	rule	
127063	dt	dt	d+t	d	det. or rel. functor	1) the one(s) of a) det. of quality	
127064	drdrkṯr	drdrkṯr   	dr/ dr/+k&ṯ&r	dr; dr	n. m. sg. cstr. gen.; n. m. sg. cstr. gen. + 2 m. sg. suff.	cycle, generation; cycle, generation	drkt dt dr drk 'your dominion of everlasting generations' (DULAT s.v. dr, d); final ṯr anticipates kṯr (IV:11).
# KTU 1.2 IV:11							
127065	kṯr	kṯr	kṯr(III)/	kṯr (III)	DN/element sg. abs. nom.	Koṯaru/Kothar	kṯr ṣmdm ynḥt 'Kothar brings down the double mace' (DULAT).
